lon,lat,ast_id
-95.05561593575688,29.612917932919753,87
-95.05183831601747,29.61480440031272,87
-95.05606334114901,29.61283633662973,87
-95.05723565021118,29.616091028824947,88
-95.05683048629903,29.61308883776382,88
-95.05573246503558,29.616087708955533,88
-95.05441918463329,29.616747623702686,88
-95.0575634518646,29.615593478676004,88
-95.05557236710534,29.61331195118055,88
-95.05222388793865,29.614797407383467,88
-95.05754770404634,29.61547753625464,88
-95.05559960478294,29.612850161084307,88
-95.0516692920761,29.615498588364463,88
-95.05582457486364,29.616125014209356,88
-95.05429863819091,29.616754074228005,88
-95.0548135174605,29.61674773391878,88
-95.05561551191522,29.6130990308692,88
-95.05619523724634,29.612972553274616,88
-95.05951396054269,29.614677308453775,88
-95.05952510278658,29.614739345274337,88
-95.05951009688364,29.612551441599997,88
-95.05953413332813,29.615449600192072,88
-95.05652795583994,29.61286604613399,88
-95.05566703391858,29.616165741528736,88
-95.05661106363293,29.612841409323238,88
-95.05566930043713,29.612881187764607,88
-95.05559645531623,29.61283303539441,88
-95.05582556332806,29.612876494134927,88
-95.05590475014348,29.6161812355038,93
-95.05687145203969,29.61313820162462,93
-95.05640362913368,29.61609558511406,93
-95.0568456271415,29.612927682879796,93
-95.05843204388428,29.615512040448838,93
-95.05663702154386,29.616136211297352,93
-95.059485654811,29.614269719179713,93
-95.05774364698436,29.61564159752526,93
-95.05990290360694,29.612219926716577,93
-95.05587313035066,29.613049925633934,93
-95.05621623521968,29.61284567474542,93
-95.05560102414874,29.613226827076623,93
-95.05950952664999,29.61335543209158,93
-95.05663165902989,29.613006224339326,93
-95.05673315697196,29.61287985596964,93
-95.05859912464771,29.615458080824478,93
-95.05754585885218,29.616015613294117,93
-95.05683794725694,29.613188723553353,93
-95.05640113233568,29.612880152212362,93
-95.05627450962649,29.612868488141345,93
-95.06066499139888,29.61285420036957,93
-95.05847726410221,29.61555743229956,93
-95.05675597218281,29.613024891340977,93
-95.05952480440105,29.614535385572825,93
-95.05902459989485,29.615534267357145,93
-95.05657247518232,29.616137053940108,94
-95.05680286279896,29.613452906919523,94
-95.05951229378752,29.612210825088454,94
-95.05699987824819,29.61615167068222,94
-95.0553560004332,29.616232468441805,94
-95.0556457034489,29.613410414262162,94
-95.05869684436767,29.61546367256522,94
-95.05965870900596,29.615472118309416,94
-95.05563534961988,29.613446162249794,94
-95.05703997616105,29.61617469716796,94
-95.05559490614982,29.613130839038835,94
-95.05607867075427,29.612851044215795,94
-95.05950441520336,29.61220958867005,94
-95.0556448809895,29.61292577887326,94
-95.05568795940039,29.613015806404693,94
-95.05228295627698,29.614818765939702,94
-95.05772488115694,29.615439490492847,94
-95.05593753384457,29.612851208037196,94
-95.05660400315539,29.612969840246173,94
-95.05619220174246,29.61294434519672,94
-95.056606194207,29.612864899423318,94
-95.05224903434026,29.61481534160393,94
-95.05684377891411,29.612948320154192,94
-95.05674705497157,29.612976445077777,94
-95.05677704451048,29.613351956203786,94
-95.05723141648633,29.616094104287043,95
-95.05952555367826,29.612464692179095,95
-95.05684874758751,29.612922412644096,95
-95.05714123216707,29.61612295366449,95
-95.05953455393421,29.614207258769234,95
-95.0556667940171,29.612944457502543,95
-95.05678322613656,29.61283591850425,95
-95.05303153858407,29.6176178650283,95
-95.05577325751956,29.616103460645487,95
-95.05670402768999,29.612991547208523,95
-95.0568007006399,29.61290716664385,95
-95.05954798767623,29.614230273943715,95
-95.0564936117818,29.612860131012575,95
-95.05531684901342,29.616143363825312,95
-95.05680566376364,29.612928436565788,95
-95.05675742159148,29.612913569541814,95
-95.05607535558877,29.61291512746956,95
-95.05543456347368,29.616098496234365,95
-95.05569244206512,29.616120578080128,95
-95.05671132591769,29.612976839452354,95
-95.05948811585797,29.614529440586338,95
-95.05648515914946,29.61290456974808,95
-95.05604359243877,29.61284730375045,95
-95.05579735548561,29.612898466030924,95
-95.05566474834694,29.613453290713213,95
